회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),투자활동으로 인한 현금흐름(*)(IFRS연결)(천원),재무활동으로 인한 현금흐름(*)(IFRS연결)(천원),현금및현금성자산의 증가(IFRS연결)(천원),감가상각비(IFRS연결)(천원),개발비상각(IFRS연결)(천원),기타무형자산상각비(IFRS연결)(천원)
참엔지니어링(주),009310,2016/12,"-4,787,576","4,939,598","-49,453","71,106","2,645,566",0,"2,459,454"
참엔지니어링(주),009310,2017/12,"40,310,086","12,673,526","3,252,388","56,212,355","2,754,811",0,"2,351,339"
참엔지니어링(주),009310,2018/12,"-23,793,731","964,420","14,888,196","-8,601,555","1,901,093",0,"1,860,315"
참엔지니어링(주),009310,2019/12,"-3,621,118","26,044,511","-14,601,773","8,466,627","2,158,739",0,"1,453,572"
참엔지니어링(주),009310,2020/12,"7,974,082","5,522,134","-6,250,641","7,193,000","2,463,593",0,"1,672,780"
참엔지니어링(주),009310,2021/12,"-6,874,217","420,935","-3,260,081","-9,713,141","2,071,125",0,"1,235,258"
참엔지니어링(주),009310,2022/12,"8,635,209","1,164,742","-4,692,640","5,090,756","1,814,878",0,"644,010"
참엔지니어링(주),009310,2023/12,"-8,323,899","-14,762","5,288,307","-3,053,113","1,622,451",0,"477,145"
참엔지니어링(주),009310,2024/12,"-11,123,445","47,985","4,542,413","-6,501,475","1,545,743",0,"407,423"
참엔지니어링(주),009310,2025/12,"-11,911,277","-697,913","11,036,241","-1,675,870","1,005,063",0,"375,057"
케이비아이동국실업(주),001620,2013/12,"6,753,411","-70,971,097","78,817,477","14,599,785","13,129,896",0,"1,020,358"
케이비아이동국실업(주),001620,2014/12,"15,119,109","-48,672,574","26,705,297","-6,848,167","17,795,529",0,"9,343,749"
케이비아이동국실업(주),001620,2015/12,"37,676,057","-69,860,586","49,831,581","17,647,052","23,760,817",0,"6,515,119"
케이비아이동국실업(주),001620,2016/12,"6,178,678","-65,220,500","46,000,608","-13,041,213","26,965,139",0,"5,004,894"
케이비아이동국실업(주),001620,2017/12,"71,344,863","-50,441,471","-27,353,267","-6,455,463","32,205,909",0,"4,370,215"
케이비아이동국실업(주),001620,2018/12,"50,747,329","-22,818,233","-3,588,406","24,341,982","34,341,745",0,"4,554,738"
케이비아이동국실업(주),001620,2019/12,"42,600,499","-41,645,017","8,113,044","9,053,727","32,779,563",0,"8,827,531"
케이비아이동국실업(주),001620,2020/12,"24,934,608","-16,439,317","5,460,665","13,811,222","36,666,454",0,"8,219,371"
케이비아이동국실업(주),001620,2021/12,"-11,832,806","-25,717,494","9,860,661","-26,627,528","35,624,590",0,"8,809,778"
케이비아이동국실업(주),001620,2022/12,"-13,132,697","14,889,035","-6,693,025","-5,245,003","33,659,883",0,"10,383,594"
케이비아이동국실업(주),001620,2023/12,"57,533,277","-42,370,094","-25,222,046","-9,587,451","28,895,236",0,"7,800,344"
케이비아이동국실업(주),001620,2024/12,"64,644,582","-97,149,614","37,973,259","6,664,936","41,652,913",0,"8,997,294"
케이비아이동국실업(주),001620,2025/12,"82,010,840","-59,026,682","-21,860,488","2,859,372","35,770,051",0,"12,080,607"
케이비아이동양철관(주),008970,2013/12,"17,094,838","-2,280,189","-3,206,930","11,539,129","7,608,994",0,"135,035"
케이비아이동양철관(주),008970,2014/12,"-13,837,789","-1,583,816","2,747,237","-12,674,368","7,405,638",0,"138,870"
케이비아이동양철관(주),008970,2015/12,"4,793,555","695,036","-1,101,545","4,341,083","7,218,866",0,"137,517"
케이비아이동양철관(주),008970,2016/12,"6,839,505","-888,311","-8,446,418","-2,486,149","7,193,414",0,"134,026"
케이비아이동양철관(주),008970,2017/12,"-4,571,833","878,016","5,863,761","2,041,881","7,047,958",0,"11,888"
케이비아이동양철관(주),008970,2018/12,"1,476,169","-11,491,003","23,303,612","13,272,180","6,912,326",0,"5,826"
케이비아이동양철관(주),008970,2019/12,"-22,728,689","-2,623,646","7,850,453","-17,503,523","6,893,207",0,980
케이비아이동양철관(주),008970,2020/12,"20,265,884","-1,924,897","-13,377,684","4,726,994","6,336,692",0,900
케이비아이동양철관(주),008970,2021/12,"-32,794,604","-5,529,689","33,420,016","-4,904,277","6,947,062",0,"10,400"
케이비아이동양철관(주),008970,2022/12,"23,711,320","-6,385,825","-13,313,815","3,696,614","7,147,495",0,"48,474"
케이비아이동양철관(주),008970,2023/12,"-10,591,388","50,818","13,293,404","2,751,834","6,685,301",0,"52,150"
케이비아이동양철관(주),008970,2024/12,"32,908,016","-18,994,270","7,862,955","21,793,219","6,293,025",0,"56,800"
케이비아이동양철관(주),008970,2025/12,"-31,594,037","-10,355,951","35,934,091","-6,015,914","5,932,481",0,"65,134"
케이씨그린홀딩스(주),009440,2013/12,"15,410,505","12,918,045","-30,620,193","-2,724,285","21,184,162",0,"309,844"
케이씨그린홀딩스(주),009440,2014/12,"26,752,714","-33,781,111","-1,015,824","-8,110,374","11,902,997",0,"313,366"
케이씨그린홀딩스(주),009440,2015/12,"38,985,172","-39,295,756","-4,005,993","-3,958,758","13,346,282",0,"260,642"
케이씨그린홀딩스(주),009440,2016/12,"35,016,860","-40,990,440","897,839","-5,036,360","15,436,283",0,"481,396"
케이씨그린홀딩스(주),009440,2017/12,"14,591,702","27,362,866","-17,072,256","24,300,551","13,939,517",0,"499,522"
케이씨그린홀딩스(주),009440,2018/12,"1,356,045","-11,373,769","21,640,784","10,699,474","16,832,725",0,"853,610"
케이씨그린홀딩스(주),009440,2019/12,"95,417,052","-36,813,717","2,686,731","61,214,646","23,755,851",0,"2,425,126"
케이씨그린홀딩스(주),009440,2020/12,"-58,163,136","-54,825,055","61,400,005","-52,159,072","23,280,703",0,"4,256,753"
케이씨그린홀딩스(주),009440,2021/12,"96,809,819","-23,850,309","4,595,005","79,219,274","24,688,045",0,"4,967,027"
케이씨그린홀딩스(주),009440,2022/12,"-116,079,343","-60,135,913","79,488,401","-93,093,534","26,345,360",0,"1,421,735"
케이씨그린홀딩스(주),009440,2023/12,"-89,724,019","-37,900,389","112,025,378","-21,872,882","24,758,059",0,"1,424,494"
케이씨그린홀딩스(주),009440,2024/12,"-25,534,406","108,335,963","-109,965,310","-30,027,743","14,404,241",0,"297,944"
케이씨그린홀딩스(주),009440,2025/12,"-665,231","-2,965,086","-2,892,592","-6,569,718","5,829,852",0,"28,520"
케이씨코트렐(주),119650,2013/12,"-17,076,876","2,208,478","-4,685,973","-19,979,844","967,906",0,"95,895"
케이씨코트렐(주),119650,2014/12,"4,603,075","-5,984,672","1,023,699","-401,717","990,667",0,"104,151"
케이씨코트렐(주),119650,2015/12,"-1,874,053","-1,253,304","-3,625,103","-6,671,591","967,731",0,"110,890"
케이씨코트렐(주),119650,2016/12,"11,937,656","-6,620,868","6,311,546","11,619,122","965,253",0,"148,290"
케이씨코트렐(주),119650,2017/12,"3,016,116","-1,623,928","-861,063","106,863","1,019,039",0,"158,947"
케이씨코트렐(주),119650,2018/12,"-6,770,412","-6,320,856","11,253,015","-2,199,325","1,070,926",0,"288,185"
케이씨코트렐(주),119650,2019/12,"50,314,312","-5,928,382","-9,285,248","35,234,744","2,470,767",0,"782,437"
케이씨코트렐(주),119650,2020/12,"-84,351,287","-6,893,941","55,312,539","-36,217,897","2,450,531",0,"803,689"
케이씨코트렐(주),119650,2021/12,"59,299,587","2,287,633","13,186,069","75,983,014","2,243,540",0,"803,340"
케이씨코트렐(주),119650,2022/12,"-121,705,126","-4,697,818","48,763,230","-74,627,704","1,831,950",0,"812,078"
케이씨코트렐(주),119650,2023/12,"-92,846,108","-632,442","90,416,942","-3,764,867","1,822,206",0,"698,829"
케이씨코트렐(주),119650,2024/12,"-11,279,246","-3,430,498","22,186,090","8,277,523","1,279,174",0,"214,921"
케이씨코트렐(주),119650,2025/12,"-26,068,347","4,929,736","13,205,309","-8,121,224","781,843",0,"29,865"
케이알모터스(주),000040,2013/12,"844,715","-3,362,244","198,341","-2,319,189","2,930,363",0,"563,978"
케이알모터스(주),000040,2014/12,"-32,833,487","-15,881,069","46,730,803","-1,967,165","2,682,048",0,"139,197"
케이알모터스(주),000040,2015/12,"-19,478,481","-14,342,074","39,591,313","5,824,565","2,842,242",0,"225,588"
케이알모터스(주),000040,2016/12,"-9,350,458","12,876,684","-628,654","3,223,136","2,667,017",0,"481,857"
케이알모터스(주),000040,2017/12,"-4,731,789","-6,151,529","3,286,432","-8,076,530","2,307,541",0,"1,012,994"
케이알모터스(주),000040,2018/12,"-13,444,874","-9,878,278","47,278,072","23,884,409","1,315,871",0,"1,205,940"
케이알모터스(주),000040,2019/12,"-7,078,682","7,340,691","-15,498,627","-14,999,982","2,574,856",0,"1,068,871"
케이알모터스(주),000040,2020/12,"8,847,016","-7,377,770","10,252,403","11,612,393","3,037,756",0,"127,232"
케이알모터스(주),000040,2021/12,"-10,038,256","-3,032,516","4,237,990","-7,362,431","3,232,128",0,"45,940"
케이알모터스(주),000040,2022/12,"-2,410,237","-6,815,671","1,705,983","-7,090,885","3,879,716",0,"838,684"
케이알모터스(주),000040,2023/12,"-8,763,355","472,932","8,419,157","89,528","3,413,233",0,"132,441"
케이알모터스(주),000040,2024/12,"-5,153,970","-9,909,982","5,950,320","-9,113,632","151,738",0,0
케이알모터스(주),000040,2025/12,"-6,569,156","-8,796,548","13,648,370","-1,716,982","149,660",0,0
케이지모빌리티(주),003620,2013/12,"274,110,457","-212,070,516","101,389,188","163,124,290","117,958,312",0,"25,384,127"
케이지모빌리티(주),003620,2014/12,"68,153,166","-257,545,794","-21,359,572","-210,025,525","94,650,151",0,"11,502,729"
케이지모빌리티(주),003620,2015/12,"201,547,229","-227,994,580","67,528,400","41,116,597","117,962,437",0,"32,479,932"
케이지모빌리티(주),003620,2016/12,"244,369,118","-210,693,644","6,959,882","40,519,803","118,778,296",0,"37,074,271"
케이지모빌리티(주),003620,2017/12,"204,375,561","-277,454,555","50,229,035","-22,957,977","128,126,424",0,"50,833,365"
케이지모빌리티(주),003620,2018/12,"177,123,093","-257,693,934","21,281,528","-59,381,073","141,773,410",0,"70,581,045"
케이지모빌리티(주),003620,2019/12,"-25,473,159","-207,703,122","202,787,167","-30,262,463","165,025,744",0,"97,211,399"
케이지모빌리티(주),003620,2020/12,"53,314,137","73,776,015","-67,477,852","60,163,127","153,323,603",0,"68,534,910"
케이지모빌리티(주),003620,2021/12,"14,922,106","-153,002,291","6,285,718","-131,295,289","130,983,411",0,"71,887,021"
케이지모빌리티(주),003620,2022/12,"-251,298,976","-147,071,900","448,711,408","50,293,774","137,043,772",0,"71,489,522"
케이지모빌리티(주),003620,2023/12,"11,109,662","-348,243,330","289,905,790","-46,928,625","116,993,347",0,"63,798,029"
케이지모빌리티(주),003620,2024/12,"131,816,312","-189,202,877","91,563,887","34,548,181","118,273,864",0,"59,561,964"
케이지모빌리티(주),003620,2025/12,"117,292,412","-272,559,973","134,385,019","-19,987,654","111,414,841",0,"50,296,698"
케이지케미칼(주),001390,2013/12,"62,462,929","91,340,046","-100,020,354","53,782,621","15,031,212",0,"1,994,614"
케이지케미칼(주),001390,2014/12,"-5,547,081","-78,654,297","-6,492,751","-90,696,135","15,942,292",0,"1,884,042"
케이지케미칼(주),001390,2015/12,"-52,792,778","-45,506,867","68,305,235","-27,297,925","18,519,517",0,"1,859,122"
케이지케미칼(주),001390,2016/12,"75,892,027","-76,399,675","61,186,416","60,724,975","21,985,038",0,"2,848,703"
케이지케미칼(주),001390,2017/12,"189,468,541","-137,804,442","18,890,577","70,529,570","27,920,723",0,"7,810,468"
케이지케미칼(주),001390,2018/12,"58,934,039","-45,179,609","-2,064,520","11,642,202","29,466,999",0,"9,451,793"
케이지케미칼(주),001390,2019/12,"146,745,851","246,507,708","-243,958,277","146,509,002","69,293,913",0,"8,687,214"
케이지케미칼(주),001390,2020/12,"310,297,841","-182,941,323","-217,231,086","-90,187,798","119,950,385",0,"8,839,192"
케이지케미칼(주),001390,2021/12,"147,350,435","-146,413,660","124,795,022","126,579,855","140,911,948",0,"12,775,655"
케이지케미칼(주),001390,2022/12,"277,814,362","160,663,831","-405,747,982","25,241,158","152,203,211",0,"26,989,248"
케이지케미칼(주),001390,2023/12,"282,785,705","-582,670,693","195,459,131","-98,057,500","209,090,911",0,"66,781,118"
케이지케미칼(주),001390,2024/12,"377,484,077","-396,381,594","93,771,233","77,045,441","199,853,641",0,"61,440,396"
케이지케미칼(주),001390,2025/12,"383,767,609","-106,172,772","-282,837,374","-4,375,974","195,388,340",0,"49,651,087"
케이카(주),381970,2021/12,,,,,,,
케이카(주),381970,2022/12,,,,,,,
케이카(주),381970,2023/12,,,,,,,
케이카(주),381970,2024/12,,,,,,,
케이카(주),381970,2025/12,,,,,,,
케이피엑스케미칼(주),025000,2013/12,"18,910,409","-32,347,431","-2,948,155","-16,330,968","11,161,934",0,"34,619"
케이피엑스케미칼(주),025000,2014/12,"37,075,930","-10,065,759","-3,495,255","23,932,227","11,124,769",0,"77,737"
케이피엑스케미칼(주),025000,2015/12,"42,444,941","-41,442,628","-19,923,366","-18,713,293","13,303,705",0,"3,042,314"
케이피엑스케미칼(주),025000,2016/12,"63,555,427","-12,034,705","-19,618,504","32,463,555","14,802,256",0,"616,008"
케이피엑스케미칼(주),025000,2017/12,"39,339,388","-41,184,660","-21,796,185","-24,020,893","15,084,151",0,"334,511"
케이피엑스케미칼(주),025000,2018/12,"21,433,115","-39,474,877","-10,300,381","-28,389,938","15,506,236",0,"322,712"
케이피엑스케미칼(주),025000,2019/12,"65,506,712","-42,552,493","-29,457,984","-6,126,189","15,728,969",0,"305,644"
케이피엑스케미칼(주),025000,2020/12,"106,652,800","-52,595,119","-10,859,474","42,327,004","16,332,105",0,"318,635"
케이피엑스케미칼(주),025000,2021/12,"11,955,554","-64,028,408","61,396,706","11,019,561","17,651,944",0,"306,380"
케이피엑스케미칼(주),025000,2022/12,"78,347,911","-35,303,078","-38,192,722","4,325,614","21,271,645",0,"238,047"
케이피엑스케미칼(주),025000,2023/12,"90,083,504","-48,424,800","-17,342,497","24,109,253","25,593,144",0,"429,856"
케이피엑스케미칼(주),025000,2024/12,"59,012,736","-21,471,598","-15,104,868","24,070,863","26,395,684",0,"635,270"
케이피엑스케미칼(주),025000,2025/12,"78,279,043","-110,920,097","-34,060,777","-66,756,917","26,596,878",0,"909,032"
케이피엑스홀딩스(주),092230,2013/12,"42,294,124","-43,519,525","-35,030,246","-36,200,523","36,005,206",0,"240,564"
케이피엑스홀딩스(주),092230,2014/12,"92,991,322","-124,972,368","45,717,595","13,899,361","34,852,066",0,"267,570"
케이피엑스홀딩스(주),092230,2015/12,"60,715,584","-76,032,013","-2,760,501","-17,867,865","32,077,276",0,"3,357,648"
케이피엑스홀딩스(주),092230,2016/12,"99,157,747","-35,611,677","-20,576,385","43,866,227","37,674,090",0,"1,259,548"
케이피엑스홀딩스(주),092230,2017/12,"62,191,502","-28,224,534","-58,198,040","-24,473,097","34,699,496",0,"994,666"
케이피엑스홀딩스(주),092230,2018/12,"43,399,941","-116,436,088","34,277,967","-38,723,591","28,042,470",0,"1,534,982"
케이피엑스홀딩스(주),092230,2019/12,"90,482,622","-53,560,479","-31,485,523","5,767,623","29,134,597",0,"1,151,025"
케이피엑스홀딩스(주),092230,2020/12,"89,607,035","33,927,742","-12,396,293","109,251,346","28,902,275",0,"1,014,422"
케이피엑스홀딩스(주),092230,2021/12,"-23,808,885","-12,232,018","22,917,533","-10,445,072","29,672,292",0,"502,518"
케이피엑스홀딩스(주),092230,2022/12,"102,615,006","-36,681,824","-48,666,654","17,190,915","34,487,539",0,"348,023"
케이피엑스홀딩스(주),092230,2023/12,"96,431,614","-26,826,500","-41,848,102","27,956,617","40,795,483",0,"631,536"
케이피엑스홀딩스(주),092230,2024/12,"109,582,805","21,499,039","-45,596,573","87,491,469","44,808,704",0,"1,011,863"
케이피엑스홀딩스(주),092230,2025/12,"119,479,923","-139,688,089","9,515,248","-11,376,502","44,412,581",0,"1,442,561"
코리아오토글라스(주),152330,2015/12,,,,,,,
코리아오토글라스(주),152330,2016/12,"45,251,316","-80,739,761","45,920,890","10,455,764","24,451,170",0,"135,600"
코리아오토글라스(주),152330,2017/12,,,,,,,
코리아오토글라스(주),152330,2018/12,,,,,,,
코리아오토글라스(주),152330,2019/12,,,,,,,
코스맥스(주),192820,2014/12,"1,169,691","-45,597,641","43,509,724","-883,596","6,324,961",0,"257,331"
코스맥스(주),192820,2015/12,"-6,503,440","-47,068,681","60,186,481","6,603,173","8,715,046",0,"409,927"
코스맥스(주),192820,2016/12,"23,468,728","-97,543,775","124,923,104","51,078,994","12,020,773",0,"524,238"
코스맥스(주),192820,2017/12,"-6,616,557","-172,679,491","150,097,149","-29,289,258","19,504,896",0,"729,724"
코스맥스(주),192820,2018/12,"-54,592,033","-56,703,053","107,492,669","-3,853,097","24,049,472",0,"1,234,433"
코스맥스(주),192820,2019/12,"74,567,224","-95,886,164","62,939,790","41,370,665","36,334,664",0,"1,658,356"
코스맥스(주),192820,2020/12,"41,459,691","-64,605,594","50,675,397","25,948,461","43,628,549",0,"2,191,519"
코스맥스(주),192820,2021/12,"100,045,548","-143,689,207","32,504,709","-2,680,276","48,542,894",0,"3,258,711"
코스맥스(주),192820,2022/12,"102,531,468","-31,251,949","3,471,944","69,573,205","54,914,102",0,"3,894,494"
코스맥스(주),192820,2023/12,"231,020,762","-104,497,982","-39,233,386","87,680,322","55,655,166",0,"3,778,485"
코스맥스(주),192820,2024/12,"72,966,186","-160,026,022","67,515,595","-675,309","63,542,212",0,"5,264,846"
코스맥스(주),192820,2025/12,"86,704,662","-179,427,912","28,332,445","-64,132,009","69,037,291",0,"5,113,550"
코스맥스비티아이(주),044820,2013/12,"13,461,263","-28,351,476","20,872,234","6,127,996","7,648,719",0,"416,086"
코스맥스비티아이(주),044820,2014/12,"6,052,425","-40,573,865","29,373,603","-5,186,326","5,506,067",0,"173,013"
코스맥스비티아이(주),044820,2015/12,"23,905,379","-140,658,668","119,035,417","2,331,254","6,848,934",0,"159,164"
코스맥스비티아이(주),044820,2016/12,"12,759,534","-65,582,562","73,929,807","20,901,080","9,519,505",0,"529,554"
코스맥스비티아이(주),044820,2017/12,"10,890,468","-81,396,580","58,570,780","-11,696,048","12,482,242",0,"1,439,625"
코스맥스비티아이(주),044820,2018/12,"-1,358,392","-73,012,040","77,067,202","2,127,622","18,447,303",0,"1,966,616"
