회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),매출총이익(손실)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),법인세비용차감전순이익(손실)(IFRS연결)(천원),당기순이익(손실)(IFRS연결)(천원),이자비용(IFRS연결)(천원)
(주)아이티센씨티에스,031820,2023/12,"892,572,863","776,268,631","116,304,232","15,528,861","8,993,670","3,315,284","2,345,417"
(주)아이티센씨티에스,031820,2024/12,"995,320,659","880,765,989","114,554,670","21,009,952","30,361,534","24,641,783","2,646,645"
(주)아이티센씨티에스,031820,2025/12,"1,095,214,300","965,753,588","129,460,712","23,550,459","102,239,967","92,603,414","4,958,049"
(주)알루코,001780,2013/12,"376,198,466","325,438,715","50,759,752","19,530,810","3,659,743","382,283","16,610,823"
(주)알루코,001780,2014/12,"382,033,178","338,580,478","43,452,699","18,719,223","12,221,079","9,479,591","13,767,374"
(주)알루코,001780,2015/12,"433,853,367","379,292,498","54,560,870","24,032,265","21,853,698","19,780,940","11,277,441"
(주)알루코,001780,2016/12,"428,583,721","375,040,385","53,543,336","24,468,354","26,788,023","22,256,090","8,228,124"
(주)알루코,001780,2017/12,"461,688,892","413,422,447","48,266,446","20,767,124","18,151,941","12,937,661","7,381,869"
(주)알루코,001780,2018/12,"506,772,982","453,620,833","53,152,149","12,082,711","12,874,120","3,266,744","18,256,963"
(주)알루코,001780,2019/12,"454,372,346","394,814,750","59,557,595","12,238,409","-8,537,003","-6,794,707","19,636,816"
(주)알루코,001780,2020/12,"495,265,472","425,524,394","69,741,077","24,769,916","-30,808,783","-31,940,784","17,487,358"
(주)알루코,001780,2021/12,"505,586,031","438,829,333","66,756,698","16,666,595","5,282,638","2,444,329","14,480,154"
(주)알루코,001780,2022/12,"645,412,126","541,221,713","104,190,413","34,572,726","17,171,995","15,722,959","19,085,930"
(주)알루코,001780,2023/12,"591,186,560","497,916,472","93,270,088","37,632,270","24,674,548","20,461,689","24,278,672"
(주)알루코,001780,2024/12,"622,944,293","522,133,174","100,811,119","38,053,108","25,990,663","17,665,026","23,727,969"
(주)알루코,001780,2025/12,"575,658,057","485,032,584","90,625,474","34,899,686","15,957,747","15,878,058","20,807,302"
(주)에넥스,011090,2013/12,"233,610,285","192,363,372","41,246,913","3,007,680","2,796,202","3,060,085","1,062,474"
(주)에넥스,011090,2014/12,"261,923,145","210,491,246","51,431,900","5,417,196","4,812,357","5,047,729","720,960"
(주)에넥스,011090,2015/12,"308,322,444","244,446,482","63,875,962","8,094,127","8,183,536","8,463,117","508,266"
(주)에넥스,011090,2016/12,"394,111,411","324,504,558","69,606,852","2,375,860","2,399,146","1,866,641","666,702"
(주)에넥스,011090,2017/12,"434,532,818","364,012,722","70,520,096","3,467,159","3,492,758","2,055,581","625,885"
(주)에넥스,011090,2018/12,"445,687,610","404,310,336","41,377,274","912,723","1,726,848","1,151,805","645,358"
(주)에넥스,011090,2019/12,"363,611,210","332,398,117","31,213,092","-2,830,597","-3,380,033","-3,764,886","769,171"
(주)에넥스,011090,2020/12,"233,680,440","214,957,019","18,723,421","-8,514,827","-8,408,074","-8,893,062","702,843"
(주)에넥스,011090,2021/12,"201,771,691","187,754,641","14,017,051","-12,333,342","10,688,184","10,021,496","704,639"
(주)에넥스,011090,2022/12,"205,956,336","204,623,057","1,333,279","-23,533,541","-22,814,475","-23,471,393","1,014,776"
(주)에넥스,011090,2023/12,"230,617,476","216,718,485","13,898,991","-6,993,450","-19,592,207","-19,728,244","1,643,587"
(주)에넥스,011090,2024/12,"264,107,662","238,274,153","25,833,508","5,097,017","3,957,248","3,905,412","1,873,907"
(주)에넥스,011090,2025/12,"215,243,280","196,262,771","18,980,509","545,135","-1,398,248","-1,398,248","1,446,886"
(주)에스비에스,034120,2013/12,"727,084,654","555,481,323","171,603,331","22,089,590","28,422,273","21,842,244","3,150,940"
(주)에스비에스,034120,2014/12,"822,594,585","697,054,792","125,539,793","-18,729,812","-10,077,182","-7,417,262","3,193,854"
(주)에스비에스,034120,2015/12,"792,884,229","600,395,086","192,489,143","42,152,487","42,811,901","34,884,043","3,464,722"
(주)에스비에스,034120,2016/12,"829,073,609","698,791,638","130,281,971","-7,653,964","-65,010","-510,038","4,051,174"
(주)에스비에스,034120,2017/12,"773,225,040","608,090,718","165,134,322","18,665,883","20,273,260","15,885,507","4,006,603"
(주)에스비에스,034120,2018/12,"914,043,242","756,301,867","157,741,374","5,085,207","7,946,690","5,837,906","4,939,988"
(주)에스비에스,034120,2019/12,"817,664,244","657,284,229","160,380,014","12,579,354","27,361,679","20,934,115","6,400,127"
(주)에스비에스,034120,2020/12,"860,343,114","636,936,464","223,406,650","69,052,835","-71,114,304","-61,928,328","6,598,062"
